round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,spd_age,eod_age,spd_gender,eod_gender,p_pred_pos_age_priv,p_pred_pos_age_unpriv,tpr_age_priv,tpr_age_unpriv,p_pred_pos_gender_priv,p_pred_pos_gender_unpriv,tpr_gender_priv,tpr_gender_unpriv
1,0,0.49336,0.49308,0.49359,0.48396,0.49336,0.49336,0.49336,-0.67204,-0.69229,-0.12496,-0.14075,0.83263,0.16059,0.8946,0.20232,0.4457,0.32074,0.44919,0.30844
1,1,0.50007,0.5001,0.5001,0.49999,0.50007,0.50007,0.50007,-0.63635,-0.62156,-0.12929,-0.15196,0.92975,0.2934,0.96825,0.3467,0.57052,0.44123,0.58496,0.433
1,2,0.4945,0.49411,0.49479,0.47957,0.4945,0.4945,0.4945,-0.66225,-0.69174,-0.11763,-0.1337,0.79137,0.12912,0.86095,0.16921,0.40649,0.28886,0.41138,0.27768
1,3,0.49771,0.49737,0.49751,0.49071,0.49771,0.49771,0.49771,-0.51413,-0.47905,-0.1207,-0.1526,0.97478,0.46065,0.9854,0.50635,0.69513,0.57443,0.71301,0.56041
1,4,0.49271,0.49273,0.49279,0.49165,0.49271,0.49271,0.49271,-0.66093,-0.66114,-0.13445,-0.15505,0.91396,0.25302,0.95873,0.29759,0.54096,0.40651,0.54675,0.3917
1,5,0.49993,0.50014,0.50013,0.49281,0.49993,0.49993,0.49993,-0.6647,-0.68233,-0.1237,-0.14045,0.84394,0.17924,0.90984,0.22752,0.4613,0.33761,0.47195,0.3315
1,6,0.49907,0.49928,0.49937,0.48392,0.49907,0.49907,0.49907,-0.65024,-0.6827,-0.11534,-0.13163,0.781,0.13076,0.85651,0.17381,0.403,0.28765,0.4126,0.28098
1,7,0.49521,0.49501,0.49548,0.4832,0.49521,0.49521,0.49521,-0.66952,-0.69368,-0.12074,-0.13862,0.8133,0.14378,0.88,0.18632,0.42537,0.30463,0.43211,0.2935
1,8,0.49314,0.49284,0.49338,0.48355,0.49314,0.49314,0.49314,-0.67128,-0.69185,-0.1239,-0.13878,0.83074,0.15946,0.8927,0.20085,0.44365,0.31975,0.44634,0.30756
1,9,0.497,0.49658,0.49679,0.48922,0.497,0.497,0.497,-0.50667,-0.47288,-0.12041,-0.15114,0.97572,0.46905,0.98603,0.51315,0.70109,0.58068,0.71748,0.56634
2,0,0.49393,0.49374,0.49383,0.49216,0.49393,0.49393,0.49393,-0.57972,-0.5556,-0.13316,-0.16215,0.96228,0.38256,0.98286,0.42726,0.64504,0.51189,0.65732,0.49517
2,1,0.49621,0.49621,0.49641,0.48976,0.49621,0.49621,0.49621,-0.67334,-0.68839,-0.1252,-0.14445,0.85596,0.18262,0.91683,0.22843,0.46828,0.34308,0.47683,0.33238
2,2,0.49414,0.49253,0.49379,0.47163,0.49414,0.49414,0.49414,-0.40653,-0.37871,-0.10836,-0.1356,0.98892,0.58239,0.99302,0.61431,0.77623,0.66787,0.7874,0.6518
2,3,0.49486,0.49489,0.49495,0.49338,0.49486,0.49486,0.49486,-0.6601,-0.65986,-0.13371,-0.15238,0.90523,0.24513,0.95175,0.29189,0.53233,0.39862,0.53902,0.38664
2,4,0.49586,0.49583,0.49583,0.49575,0.49586,0.49586,0.49586,-0.618,-0.6004,-0.1357,-0.16353,0.9446,0.3266,0.97524,0.37484,0.60234,0.46664,0.61585,0.45233
2,5,0.49436,0.49419,0.49426,0.4927,0.49436,0.49436,0.49436,-0.5807,-0.5558,-0.13412,-0.16247,0.9611,0.38041,0.98159,0.42579,0.64381,0.50969,0.6561,0.49363
2,6,0.49671,0.49663,0.497,0.4828,0.49671,0.49671,0.49671,-0.65896,-0.68445,-0.11665,-0.13396,0.79444,0.13548,0.86286,0.17841,0.41121,0.29456,0.41911,0.28515
2,7,0.49543,0.4945,0.49514,0.48028,0.49543,0.49543,0.49543,-0.45066,-0.41894,-0.11307,-0.14346,0.98397,0.53331,0.98984,0.5709,0.74358,0.63052,0.75813,0.61467
2,8,0.49457,0.4946,0.49465,0.49347,0.49457,0.49457,0.49457,-0.65641,-0.65576,-0.13325,-0.15351,0.90995,0.25354,0.95556,0.2998,0.53931,0.40607,0.54675,0.39323
2,9,0.496,0.49602,0.49616,0.49155,0.496,0.496,0.496,-0.66986,-0.67822,-0.12891,-0.14698,0.87247,0.2026,0.92762,0.2494,0.48963,0.36072,0.49715,0.35018
3,0,0.4945,0.49387,0.49428,0.48582,0.4945,0.4945,0.4945,-0.49903,-0.46773,-0.11926,-0.15312,0.9769,0.47786,0.98603,0.5183,0.70684,0.58758,0.72276,0.56964
3,1,0.49843,0.49637,0.49788,0.43995,0.49843,0.49843,0.49843,-0.24719,-0.2262,-0.0786,-0.09605,0.99458,0.74739,0.99556,0.76936,0.87354,0.79494,0.88252,0.78647
3,2,0.49507,0.49217,0.49459,0.45238,0.49507,0.49507,0.49507,-0.30853,-0.28626,-0.09339,-0.11805,0.9934,0.68487,0.99492,0.70866,0.83925,0.74586,0.84959,0.73155
3,3,0.49407,0.49408,0.49419,0.49183,0.49407,0.49407,0.49407,-0.65788,-0.66122,-0.13472,-0.15193,0.89132,0.23345,0.93968,0.27846,0.52063,0.38591,0.52561,0.37368
3,4,0.49429,0.49432,0.49436,0.49336,0.49429,0.49429,0.49429,-0.65101,-0.64934,-0.13498,-0.15657,0.91018,0.25917,0.95429,0.30495,0.54445,0.40946,0.55244,0.39587
3,5,0.50093,0.50073,0.50019,0.38841,0.50093,0.50093,0.50093,-0.09982,-0.08924,-0.04041,-0.04913,0.99764,0.89783,0.99746,0.90822,0.95442,0.91401,0.96016,0.91103
3,6,0.49557,0.49557,0.49574,0.49062,0.49557,0.49557,0.49557,-0.66418,-0.67292,-0.12997,-0.14844,0.86351,0.19932,0.9181,0.24517,0.48532,0.35535,0.49268,0.34424
3,7,0.49471,0.49327,0.49437,0.47306,0.49471,0.49471,0.49471,-0.40949,-0.38193,-0.10996,-0.13918,0.98727,0.57778,0.99238,0.61045,0.77356,0.6636,0.78659,0.64741
3,8,0.49736,0.49732,0.49766,0.48087,0.49736,0.49736,0.49736,-0.64959,-0.688,-0.11515,-0.12978,0.77369,0.1241,0.85206,0.16406,0.39602,0.28086,0.40285,0.27307
3,9,0.49786,0.49685,0.49748,0.47147,0.49786,0.49786,0.49786,-0.38315,-0.35286,-0.10086,-0.12754,0.98963,0.60648,0.99365,0.64079,0.78834,0.68748,0.80285,0.67531
4,0,0.49571,0.49295,0.49523,0.45108,0.49571,0.49571,0.49571,-0.29934,-0.2778,-0.09374,-0.11859,0.99293,0.69358,0.99492,0.71712,0.84541,0.75167,0.8565,0.73792
4,1,0.49793,0.49802,0.49811,0.49203,0.49793,0.49793,0.49793,-0.65846,-0.67193,-0.12647,-0.14208,0.85031,0.19184,0.91048,0.23855,0.47382,0.34735,0.48171,0.33963
4,2,0.50121,0.50116,0.50115,0.50051,0.50121,0.50121,0.50121,-0.58848,-0.56726,-0.13359,-0.15823,0.94696,0.35848,0.97778,0.41052,0.6239,0.49031,0.64065,0.48243
4,3,0.4975,0.49741,0.49785,0.47541,0.4975,0.4975,0.4975,-0.6288,-0.68655,-0.10902,-0.12098,0.7322,0.1034,0.82413,0.13758,0.36502,0.256,0.37033,0.24934
4,4,0.4965,0.49537,0.49615,0.47414,0.4965,0.4965,0.4965,-0.40413,-0.37513,-0.10679,-0.13543,0.98703,0.58291,0.99238,0.61725,0.77499,0.6682,0.78943,0.654
4,5,0.49629,0.49628,0.49649,0.48947,0.49629,0.49629,0.49629,-0.66016,-0.67669,-0.12582,-0.14343,0.84371,0.18354,0.90476,0.22807,0.46561,0.3398,0.47317,0.32975
4,6,0.49793,0.49724,0.49761,0.48021,0.49793,0.49793,0.49793,-0.43068,-0.39697,-0.10997,-0.14073,0.98397,0.55329,0.98921,0.59224,0.75549,0.64553,0.77276,0.63203
4,7,0.49657,0.49588,0.4963,0.48335,0.49657,0.49657,0.49657,-0.4613,-0.42799,-0.11155,-0.14315,0.98067,0.51937,0.9873,0.55932,0.73188,0.62033,0.74837,0.60523
4,8,0.49779,0.49783,0.49784,0.49727,0.49779,0.49779,0.49779,-0.63676,-0.63195,-0.12968,-0.15048,0.91089,0.27413,0.95492,0.32297,0.55163,0.42195,0.5626,0.41213
4,9,0.49821,0.49826,0.49827,0.4977,0.49821,0.49821,0.49821,-0.63655,-0.63121,-0.12883,-0.14897,0.91089,0.27434,0.95492,0.32371,0.55122,0.42239,0.5622,0.41322
5,0,0.50136,0.50144,0.50143,0.50054,0.50136,0.50136,0.50136,-0.63363,-0.63083,-0.12623,-0.14605,0.90028,0.26665,0.94921,0.31837,0.54096,0.41472,0.55488,0.40883
5,1,0.50164,0.5022,0.50194,0.48662,0.50164,0.50164,0.50164,-0.63427,-0.67247,-0.11365,-0.12848,0.77016,0.13589,0.85143,0.17896,0.40218,0.28853,0.41341,0.28493
5,2,0.50143,0.50199,0.50173,0.4852,0.50143,0.50143,0.50143,-0.63108,-0.67211,-0.11385,-0.13004,0.76143,0.13035,0.84444,0.17234,0.39581,0.28196,0.40772,0.27768
5,3,0.4985,0.49734,0.49805,0.46199,0.4985,0.4985,0.4985,-0.33165,-0.3043,-0.09438,-0.11901,0.99081,0.65915,0.99365,0.68935,0.82119,0.7268,0.83496,0.71595
5,4,0.50193,0.50305,0.50234,0.47135,0.50193,0.50193,0.50193,-0.57424,-0.64112,-0.09765,-0.10519,0.65889,0.08465,0.7581,0.11698,0.32232,0.22467,0.32927,0.22408
5,5,0.499,0.49866,0.49876,0.48903,0.499,0.499,0.499,-0.47992,-0.4477,-0.11307,-0.14243,0.97336,0.49344,0.98476,0.53706,0.71258,0.59952,0.73008,0.58765
5,6,0.49993,0.49955,0.49961,0.48228,0.49993,0.49993,0.49993,-0.42797,-0.39357,-0.10839,-0.13703,0.98208,0.55411,0.98857,0.595,0.75447,0.64607,0.77236,0.63533
5,7,0.50036,0.50049,0.50048,0.49795,0.50036,0.50036,0.50036,-0.64134,-0.64534,-0.12966,-0.14791,0.87694,0.2356,0.93079,0.28545,0.51447,0.38482,0.52642,0.37851
5,8,0.50321,0.50316,0.50313,0.50189,0.50321,0.50321,0.50321,-0.57131,-0.54766,-0.12997,-0.15576,0.94884,0.37754,0.97841,0.43075,0.63539,0.50542,0.65488,0.49912
5,9,0.49879,0.49894,0.49902,0.48909,0.49879,0.49879,0.49879,-0.64739,-0.67178,-0.11927,-0.13367,0.81259,0.1652,0.88127,0.20949,0.43913,0.31986,0.44715,0.31349
6,0,0.50643,0.50653,0.50649,0.50578,0.50643,0.50643,0.50643,-0.62082,-0.61724,-0.12292,-0.14241,0.89557,0.27475,0.94794,0.3307,0.54301,0.42009,0.56179,0.41938
6,1,0.50236,0.53152,0.50152,0.34626,0.50236,0.50236,0.50236,-0.01516,-0.01216,-0.00614,-0.0052,0.99835,0.98319,0.99873,0.98657,0.99179,0.98565,0.99268,0.98748
6,2,0.50729,0.50731,0.5073,0.50725,0.50729,0.50729,0.50729,-0.60535,-0.59247,-0.12358,-0.14673,0.91207,0.30672,0.95683,0.36436,0.57072,0.44715,0.59268,0.44596
6,3,0.50293,0.50403,0.50238,0.44597,0.50293,0.50293,0.50293,-0.24773,-0.22198,-0.07802,-0.0936,0.99246,0.74472,0.99429,0.7723,0.87066,0.79264,0.88293,0.78932
6,4,0.5015,0.50137,0.50127,0.49222,0.5015,0.5015,0.5015,-0.48333,-0.45028,-0.10958,-0.14049,0.97124,0.48791,0.98476,0.53449,0.70581,0.59623,0.72683,0.58634
6,5,0.50207,0.50217,0.50165,0.47033,0.50207,0.50207,0.50207,-0.35014,-0.31911,-0.09203,-0.11514,0.98798,0.63784,0.99302,0.6739,0.80394,0.71191,0.82033,0.70518
6,6,0.5075,0.50748,0.50744,0.50678,0.5075,0.5075,0.5075,-0.57312,-0.55106,-0.12453,-0.14956,0.93682,0.3637,0.97206,0.421,0.61856,0.49403,0.64187,0.49231
6,7,0.50721,0.50719,0.50718,0.50705,0.50721,0.50721,0.50721,-0.58896,-0.57308,-0.12907,-0.15258,0.92786,0.3389,0.96889,0.39581,0.60152,0.47245,0.62358,0.471
6,8,0.50414,0.50448,0.50381,0.48487,0.50414,0.50414,0.50414,-0.41266,-0.37684,-0.10279,-0.12957,0.9802,0.56753,0.98857,0.61173,0.7596,0.65681,0.78049,0.65092
6,9,0.50586,0.50588,0.50571,0.50236,0.50586,0.50586,0.50586,-0.53334,-0.50587,-0.12411,-0.14952,0.95474,0.4214,0.98095,0.47508,0.66393,0.53982,0.68577,0.53625
7,0,0.51186,0.51358,0.51214,0.4987,0.51186,0.51186,0.51186,-0.60941,-0.64846,-0.11044,-0.12388,0.7619,0.15249,0.85206,0.2036,0.40916,0.29872,0.42967,0.3058
7,1,0.51,0.51057,0.51017,0.50536,0.51,0.51,0.51,-0.61979,-0.63167,-0.11916,-0.13676,0.83428,0.21449,0.90222,0.27055,0.47998,0.36083,0.50122,0.36446
7,2,0.50864,0.5096,0.50833,0.49174,0.50864,0.50864,0.50864,-0.42246,-0.38284,-0.0971,-0.12527,0.97595,0.55349,0.98667,0.60383,0.74482,0.64772,0.77114,0.64587
7,3,0.50343,0.51391,0.50266,0.37694,0.50343,0.50343,0.50343,-0.06775,-0.05734,-0.02517,-0.02516,0.99694,0.92919,0.99683,0.93949,0.96613,0.94096,0.9687,0.94354
7,4,0.50686,0.50973,0.50729,0.47406,0.50686,0.50686,0.50686,-0.54451,-0.62125,-0.09005,-0.09801,0.62895,0.08444,0.73841,0.11716,0.30815,0.2181,0.32033,0.22232
7,5,0.50721,0.51181,0.50772,0.46081,0.50721,0.50721,0.50721,-0.49314,-0.5951,-0.08142,-0.08504,0.5495,0.05636,0.67492,0.07982,0.25888,0.17746,0.2687,0.18366
7,6,0.506,0.50786,0.50553,0.46622,0.506,0.506,0.506,-0.31,-0.27691,-0.0856,-0.10454,0.98821,0.67821,0.99238,0.71547,0.82796,0.74236,0.84553,0.74099
7,7,0.50771,0.5088,0.50737,0.48665,0.50771,0.50771,0.50771,-0.39819,-0.36047,-0.09758,-0.12191,0.97926,0.58106,0.98857,0.6281,0.76535,0.66776,0.78821,0.6663
7,8,0.50857,0.51321,0.50905,0.46686,0.50857,0.50857,0.50857,-0.5084,-0.60526,-0.0838,-0.0889,0.57379,0.06538,0.69778,0.09251,0.27407,0.19027,0.28618,0.19728
7,9,0.5125,0.51254,0.51242,0.5113,0.5125,0.5125,0.5125,-0.55368,-0.52909,-0.11991,-0.14371,0.9347,0.38102,0.97143,0.44234,0.62698,0.50707,0.65447,0.51076
8,0,0.50329,0.53163,0.50246,0.35377,0.50329,0.50329,0.50329,-0.02409,-0.01834,-0.00873,-0.00802,0.99694,0.97284,0.99683,0.97848,0.98583,0.97711,0.9878,0.97979
8,1,0.51957,0.51962,0.51951,0.51887,0.51957,0.51957,0.51957,-0.54664,-0.52642,-0.11403,-0.13652,0.91843,0.3718,0.96508,0.43866,0.61178,0.49775,0.64553,0.50901
8,2,0.51314,0.51862,0.51359,0.47814,0.51314,0.51314,0.51314,-0.51352,-0.60464,-0.08509,-0.0926,0.59807,0.08455,0.72254,0.1179,0.29563,0.21054,0.31382,0.22122
8,3,0.51157,0.51509,0.51113,0.47707,0.51157,0.51157,0.51157,-0.32707,-0.28889,-0.08328,-0.10388,0.98397,0.6569,0.99111,0.70223,0.81031,0.72702,0.83455,0.73067
8,4,0.51586,0.51778,0.51612,0.50441,0.51586,0.51586,0.51586,-0.59507,-0.63371,-0.1077,-0.11988,0.7619,0.16684,0.8546,0.22089,0.41737,0.30967,0.44106,0.32118
8,5,0.50829,0.51474,0.50769,0.44116,0.50829,0.50829,0.50829,-0.20884,-0.18089,-0.0603,-0.06929,0.99128,0.78243,0.99365,0.81276,0.88503,0.82473,0.89837,0.82909
8,6,0.51779,0.52094,0.5181,0.50104,0.51779,0.51779,0.51779,-0.57762,-0.63047,-0.09984,-0.11169,0.71853,0.14091,0.82286,0.19239,0.38103,0.28119,0.4065,0.29482
8,7,0.51514,0.52008,0.51555,0.48636,0.51514,0.51514,0.51514,-0.536,-0.61514,-0.0909,-0.10222,0.63602,0.10002,0.75492,0.13978,0.3217,0.2308,0.34431,0.24209
8,8,0.51729,0.52093,0.51763,0.49765,0.51729,0.51729,0.51729,-0.56866,-0.62931,-0.09657,-0.11033,0.69778,0.12912,0.80698,0.17767,0.3644,0.26783,0.39065,0.28032
8,9,0.51771,0.5201,0.51799,0.50488,0.51771,0.51771,0.51771,-0.5887,-0.63226,-0.10639,-0.11897,0.74847,0.15977,0.84635,0.21409,0.40751,0.30113,0.43333,0.31437
9,0,0.52664,0.52694,0.52654,0.52484,0.52664,0.52664,0.52664,-0.51482,-0.48888,-0.10403,-0.12918,0.91961,0.4048,0.96635,0.47747,0.62862,0.52459,0.67114,0.54196
9,1,0.519,0.52091,0.51872,0.50592,0.519,0.519,0.519,-0.42798,-0.38743,-0.0885,-0.1145,0.96016,0.53218,0.98095,0.59353,0.71956,0.63107,0.75488,0.64038
9,2,0.52193,0.52805,0.52232,0.49638,0.52193,0.52193,0.52193,-0.52018,-0.59978,-0.08932,-0.1004,0.63649,0.11631,0.76127,0.16149,0.33217,0.24285,0.36138,0.26098
9,3,0.51893,0.52068,0.51866,0.50676,0.51893,0.51893,0.51893,-0.43371,-0.3956,-0.09274,-0.11703,0.95851,0.5248,0.98159,0.58598,0.71669,0.62395,0.75081,0.63379
9,4,0.50721,0.51837,0.50653,0.41203,0.50721,0.50721,0.50721,-0.13151,-0.11126,-0.03803,-0.04777,0.99316,0.86165,0.99429,0.88302,0.9263,0.88827,0.93902,0.89126
9,5,0.51336,0.61919,0.51416,0.3765,0.51336,0.51336,0.51336,-0.08693,-0.17152,-0.02322,-0.03622,0.09123,0.0043,0.17778,0.00625,0.04578,0.02257,0.06829,0.03207
9,6,0.52079,0.56947,0.5215,0.42129,0.52079,0.52079,0.52079,-0.21698,-0.34482,-0.04924,-0.06158,0.23574,0.01875,0.37333,0.02851,0.11661,0.06737,0.14593,0.08436
9,7,0.52414,0.52505,0.52396,0.51887,0.52414,0.52414,0.52414,-0.47737,-0.44811,-0.09779,-0.11751,0.93659,0.45921,0.97524,0.52713,0.66762,0.56983,0.70407,0.58656
9,8,0.52286,0.54046,0.52341,0.467,0.52286,0.52286,0.52286,-0.39025,-0.51414,-0.06532,-0.06697,0.44743,0.05718,0.59746,0.08332,0.21803,0.1527,0.24228,0.17531
9,9,0.52471,0.52564,0.52454,0.51944,0.52471,0.52471,0.52471,-0.47704,-0.44737,-0.09779,-0.11788,0.93635,0.45932,0.97524,0.52786,0.66762,0.56983,0.70488,0.58699
10,0,0.536,0.53606,0.53595,0.53565,0.536,0.536,0.536,-0.51838,-0.49941,-0.09583,-0.11396,0.88802,0.36965,0.94984,0.45043,0.5892,0.49337,0.63659,0.52263
10,1,0.51864,0.5302,0.5181,0.46473,0.51864,0.51864,0.51864,-0.23858,-0.20107,-0.05788,-0.06886,0.98279,0.74421,0.99048,0.78941,0.85424,0.79636,0.87927,0.81041
10,2,0.50829,0.53288,0.50753,0.39033,0.50829,0.50829,0.50829,-0.07872,-0.06324,-0.02145,-0.02289,0.99387,0.91515,0.99556,0.93232,0.95299,0.93154,0.96138,0.93849
10,3,0.51664,0.53054,0.51605,0.45125,0.51664,0.51664,0.51664,-0.20267,-0.1686,-0.05231,-0.05727,0.98562,0.78295,0.99111,0.82251,0.87846,0.82616,0.89756,0.84029
10,4,0.53514,0.53729,0.53534,0.52907,0.53514,0.53514,0.53514,-0.55109,-0.58151,-0.09788,-0.11316,0.76968,0.21859,0.87175,0.29023,0.44939,0.35152,0.49431,0.38115
10,5,0.51086,0.5294,0.51016,0.41472,0.51086,0.51086,0.51086,-0.12494,-0.1028,-0.03228,-0.03829,0.99151,0.86657,0.99429,0.89148,0.92548,0.8932,0.93943,0.90114
10,6,0.50107,0.51048,0.50022,0.33871,0.50107,0.50107,0.50107,-0.00363,-0.00335,-0.00129,0.00023,0.99717,0.99354,0.99746,0.99411,0.99548,0.99419,0.99472,0.99495
10,7,0.53871,0.53872,0.53872,0.53871,0.53871,0.53871,0.53871,-0.52849,-0.52008,-0.09278,-0.11152,0.86422,0.33572,0.93778,0.41769,0.55635,0.46358,0.60691,0.49539
10,8,0.52307,0.59951,0.52382,0.41163,0.52307,0.52307,0.52307,-0.15518,-0.27666,-0.03419,-0.04962,0.17209,0.01691,0.30222,0.02557,0.08622,0.05203,0.11992,0.0703
10,9,0.53414,0.53672,0.53436,0.52664,0.53414,0.53414,0.53414,-0.54809,-0.58306,-0.09531,-0.11042,0.7553,0.20721,0.85968,0.27662,0.43543,0.34012,0.47927,0.36885
11,0,0.53514,0.53926,0.53486,0.52159,0.53514,0.53514,0.53514,-0.39192,-0.35374,-0.07523,-0.10052,0.94059,0.54868,0.97651,0.62277,0.71649,0.64125,0.76748,0.66696
11,1,0.54421,0.54544,0.54407,0.54067,0.54421,0.54421,0.54421,-0.45093,-0.42277,-0.08062,-0.09953,0.90123,0.4503,0.95873,0.53596,0.6395,0.55888,0.69553,0.596
11,2,0.54164,0.5826,0.54224,0.47822,0.54164,0.54164,0.54164,-0.29512,-0.45409,-0.04625,-0.05074,0.3562,0.06108,0.54476,0.09068,0.18066,0.13441,0.22561,0.17487
11,3,0.538,0.5424,0.53772,0.52475,0.538,0.538,0.538,-0.38666,-0.34762,-0.07469,-0.09623,0.93564,0.54899,0.97333,0.62571,0.71484,0.64016,0.76626,0.67004
11,4,0.52679,0.53804,0.52631,0.487,0.52679,0.52679,0.52679,-0.27843,-0.23652,-0.05796,-0.07038,0.97171,0.69328,0.9873,0.75078,0.81544,0.75748,0.84959,0.77922
11,5,0.54521,0.5502,0.54548,0.53439,0.54521,0.54521,0.54521,-0.5021,-0.55971,-0.08044,-0.09366,0.69661,0.19451,0.82603,0.26632,0.3991,0.31865,0.45285,0.35918
11,6,0.54236,0.5511,0.5427,0.52293,0.54236,0.54236,0.54236,-0.48048,-0.56215,-0.07795,-0.08555,0.63225,0.15177,0.77587,0.21372,0.34818,0.27024,0.39553,0.30997
11,7,0.54743,0.55095,0.54765,0.54008,0.54743,0.54743,0.54743,-0.50596,-0.54868,-0.08076,-0.09462,0.72537,0.21941,0.84571,0.29704,0.42537,0.34462,0.48171,0.38708
11,8,0.54264,0.55922,0.54309,0.50946,0.54264,0.54264,0.54264,-0.4207,-0.54675,-0.07382,-0.0827,0.5323,0.1116,0.70603,0.15928,0.28721,0.21339,0.33577,0.25308
11,9,0.50907,0.54271,0.5083,0.38466,0.50907,0.50907,0.50907,-0.06401,-0.04881,-0.014,-0.0129,0.9934,0.92939,0.99492,0.94611,0.95791,0.94392,0.96545,0.95255
12,0,0.55036,0.57724,0.55086,0.50865,0.55036,0.55036,0.55036,-0.3516,-0.49931,-0.04908,-0.05507,0.45285,0.10125,0.64571,0.1464,0.23979,0.19071,0.29431,0.23924
12,1,0.51529,0.54728,0.51457,0.41343,0.51529,0.51529,0.51529,-0.10043,-0.07829,-0.0242,-0.0258,0.98586,0.88543,0.99111,0.91282,0.93164,0.90744,0.94715,0.92135
12,2,0.53029,0.54929,0.52975,0.47828,0.53029,0.53029,0.53029,-0.21929,-0.18246,-0.04245,-0.04909,0.9677,0.74841,0.98603,0.80357,0.84254,0.80009,0.87642,0.82733
12,3,0.51329,0.54968,0.51254,0.40088,0.51329,0.51329,0.51329,-0.08193,-0.06135,-0.01884,-0.01802,0.98939,0.90746,0.99238,0.93103,0.94457,0.92573,0.9565,0.93849
12,4,0.55364,0.5705,0.55406,0.52621,0.55364,0.55364,0.55364,-0.40161,-0.52313,-0.06953,-0.07974,0.53843,0.13681,0.7181,0.19496,0.30384,0.23431,0.36423,0.28449
12,5,0.538,0.60999,0.53869,0.4491,0.538,0.538,0.538,-0.1937,-0.34696,-0.0313,-0.04591,0.23244,0.03874,0.40508,0.05812,0.11784,0.08654,0.16585,0.11995
12,6,0.513,0.54615,0.51227,0.40298,0.513,0.513,0.513,-0.08679,-0.06669,-0.02098,-0.02188,0.98892,0.90213,0.99238,0.92569,0.94211,0.92113,0.95488,0.933
12,7,0.55007,0.55431,0.54983,0.54048,0.55007,0.55007,0.55007,-0.38579,-0.35286,-0.06858,-0.08721,0.91254,0.52675,0.96698,0.61413,0.68836,0.61978,0.75,0.66279
12,8,0.55264,0.55426,0.55249,0.54889,0.55264,0.55264,0.55264,-0.42741,-0.3985,-0.0697,-0.08693,0.88826,0.46085,0.95175,0.55325,0.6358,0.56611,0.69919,0.61226
12,9,0.51371,0.54956,0.51298,0.40313,0.51371,0.51371,0.51371,-0.08413,-0.06348,-0.02048,-0.02028,0.98821,0.90408,0.99175,0.92827,0.94293,0.92244,0.95569,0.93541
13,0,0.52736,0.5544,0.52675,0.45816,0.52736,0.52736,0.52736,-0.1609,-0.13344,-0.02676,-0.03214,0.96865,0.80775,0.98667,0.85323,0.87395,0.84719,0.90407,0.87192
13,1,0.51793,0.56393,0.5172,0.4096,0.51793,0.51793,0.51793,-0.07865,-0.05908,-0.01642,-0.01385,0.98232,0.90367,0.99048,0.9314,0.93821,0.92179,0.95366,0.93981
